id,date_raw,upc,transfer_type,number,timestamp,operation_type,from_storage,to_storage,storage
452,12/23/2022 1:36:29,000000000437,RECOUNT - Cage,3,2022-12-23 01:36:29,COUNT,,Cage,Cage
453,12/23/2022 1:36:29,000000000444,RECOUNT - Cage,10,2022-12-23 01:36:29,COUNT,,Cage,Cage
454,12/23/2022 1:36:29,000000000451,RECOUNT - Cage,25,2022-12-23 01:36:29,COUNT,,Cage,Cage
455,12/23/2022 1:36:29,000000000468,RECOUNT - Cage,2,2022-12-23 01:36:29,COUNT,,Cage,Cage
456,12/23/2022 1:36:29,000000000475,RECOUNT - Cage,14,2022-12-23 01:36:29,COUNT,,Cage,Cage
457,12/23/2022 1:36:29,000000000482,RECOUNT - Cage,8,2022-12-23 01:36:29,COUNT,,Cage,Cage
458,12/23/2022 1:36:29,000000000499,RECOUNT - Cage,14,2022-12-23 01:36:29,COUNT,,Cage,Cage
459,12/23/2022 1:36:29,000000000505,RECOUNT - Cage,6,2022-12-23 01:36:29,COUNT,,Cage,Cage
460,12/23/2022 1:36:29,000000000512,RECOUNT - Cage,11,2022-12-23 01:36:29,COUNT,,Cage,Cage
461,12/23/2022 1:36:29,000000000529,RECOUNT - Cage,0,2022-12-23 01:36:29,COUNT,,Cage,Cage
462,12/23/2022 1:36:29,000000000536,RECOUNT - Cage,20,2022-12-23 01:36:29,COUNT,,Cage,Cage
463,12/23/2022 1:36:29,000000000543,RECOUNT - Cage,12,2022-12-23 01:36:29,COUNT,,Cage,Cage
464,12/23/2022 1:36:29,000000000550,RECOUNT - Cage,24,2022-12-23 01:36:29,COUNT,,Cage,Cage
465,12/23/2022 1:36:29,000000000567,RECOUNT - Cage,17,2022-12-23 01:36:29,COUNT,,Cage,Cage
466,12/23/2022 1:36:29,000000000574,RECOUNT - Cage,20,2022-12-23 01:36:29,COUNT,,Cage,Cage
467,12/23/2022 1:36:29,000000000581,RECOUNT - Cage,1210,2022-12-23 01:36:29,COUNT,,Cage,Cage
468,12/23/2022 1:36:29,000000000598,RECOUNT - Cage,185,2022-12-23 01:36:29,COUNT,,Cage,Cage
469,12/23/2022 1:36:29,000000000604,RECOUNT - Cage,10,2022-12-23 01:36:29,COUNT,,Cage,Cage
470,12/23/2022 1:36:29,000000000611,RECOUNT - Cage,24,2022-12-23 01:36:29,COUNT,,Cage,Cage
471,12/23/2022 1:36:29,000000000628,RECOUNT - Cage,135,2022-12-23 01:36:29,COUNT,,Cage,Cage
472,12/23/2022 1:36:29,000000000635,RECOUNT - Cage,281,2022-12-23 01:36:29,COUNT,,Cage,Cage
473,12/23/2022 1:36:29,000000000642,RECOUNT - Cage,130,2022-12-23 01:36:29,COUNT,,Cage,Cage
474,12/23/2022 1:36:29,000000000666,RECOUNT - Cage,13,2022-12-23 01:36:29,COUNT,,Cage,Cage
475,12/23/2022 1:36:29,000000000673,RECOUNT - Cage,98,2022-12-23 01:36:29,COUNT,,Cage,Cage
476,12/23/2022 1:36:29,000000000680,RECOUNT - Cage,33,2022-12-23 01:36:29,COUNT,,Cage,Cage
477,12/23/2022 1:36:29,000000000697,RECOUNT - Cage,15,2022-12-23 01:36:29,COUNT,,Cage,Cage
478,12/23/2022 1:36:29,000000000703,RECOUNT - Cage,12,2022-12-23 01:36:29,COUNT,,Cage,Cage
479,12/23/2022 1:36:29,000000000710,RECOUNT - Cage,5,2022-12-23 01:36:29,COUNT,,Cage,Cage
480,12/23/2022 1:36:29,000000000727,RECOUNT - Cage,0,2022-12-23 01:36:29,COUNT,,Cage,Cage
481,12/23/2022 1:36:29,000000000734,RECOUNT - Cage,8,2022-12-23 01:36:29,COUNT,,Cage,Cage
482,12/23/2022 1:36:29,000000000741,RECOUNT - Cage,23,2022-12-23 01:36:29,COUNT,,Cage,Cage
483,12/23/2022 1:36:29,000000000758,RECOUNT - Cage,17,2022-12-23 01:36:29,COUNT,,Cage,Cage
484,12/23/2022 1:36:29,000000000765,RECOUNT - Cage,14,2022-12-23 01:36:29,COUNT,,Cage,Cage
485,12/23/2022 1:36:29,000000000772,RECOUNT - Cage,13,2022-12-23 01:36:29,COUNT,,Cage,Cage
486,12/23/2022 1:36:29,000000000789,RECOUNT - Cage,10,2022-12-23 01:36:29,COUNT,,Cage,Cage
487,12/23/2022 1:36:29,000000000796,RECOUNT - Cage,6,2022-12-23 01:36:29,COUNT,,Cage,Cage
488,12/23/2022 1:36:29,000000000802,RECOUNT - Cage,6,2022-12-23 01:36:29,COUNT,,Cage,Cage
489,12/23/2022 1:36:29,000000000819,RECOUNT - Cage,8,2022-12-23 01:36:29,COUNT,,Cage,Cage
490,12/23/2022 1:36:29,000000000826,RECOUNT - Cage,8,2022-12-23 01:36:29,COUNT,,Cage,Cage
491,12/23/2022 1:36:29,000000000833,RECOUNT - Cage,10,2022-12-23 01:36:29,COUNT,,Cage,Cage
492,12/23/2022 1:36:29,000000000840,RECOUNT - Cage,24,2022-12-23 01:36:29,COUNT,,Cage,Cage
493,12/23/2022 1:36:29,000000000857,RECOUNT - Cage,4,2022-12-23 01:36:29,COUNT,,Cage,Cage
494,12/23/2022 1:36:29,000000000864,RECOUNT - Cage,9,2022-12-23 01:36:29,COUNT,,Cage,Cage
495,12/23/2022 1:36:29,000000000871,RECOUNT - Cage,2,2022-12-23 01:36:29,COUNT,,Cage,Cage
496,12/23/2022 1:36:29,000000000888,RECOUNT - Cage,8,2022-12-23 01:36:29,COUNT,,Cage,Cage
497,12/23/2022 1:36:29,000000000895,RECOUNT - Cage,1,2022-12-23 01:36:29,COUNT,,Cage,Cage
498,12/23/2022 1:36:29,000000000901,RECOUNT - Cage,7,2022-12-23 01:36:29,COUNT,,Cage,Cage
499,12/23/2022 1:36:29,000000000918,RECOUNT - Cage,5,2022-12-23 01:36:29,COUNT,,Cage,Cage
500,12/23/2022 1:36:29,000000000925,RECOUNT - Cage,2,2022-12-23 01:36:29,COUNT,,Cage,Cage
501,12/23/2022 1:36:29,000000000932,RECOUNT - Cage,2,2022-12-23 01:36:29,COUNT,,Cage,Cage
502,12/23/2022 1:36:29,000000000949,RECOUNT - Cage,2,2022-12-23 01:36:29,COUNT,,Cage,Cage
503,12/23/2022 1:36:29,000000000956,RECOUNT - Cage,21,2022-12-23 01:36:29,COUNT,,Cage,Cage
504,12/23/2022 1:36:29,000000000963,RECOUNT - Cage,4,2022-12-23 01:36:29,COUNT,,Cage,Cage
505,12/23/2022 1:36:29,000000000970,RECOUNT - Cage,8,2022-12-23 01:36:29,COUNT,,Cage,Cage
506,12/23/2022 1:36:29,000000000987,RECOUNT - Cage,2,2022-12-23 01:36:29,COUNT,,Cage,Cage
507,12/23/2022 1:36:29,000000000994,RECOUNT - Cage,1,2022-12-23 01:36:29,COUNT,,Cage,Cage
508,12/23/2022 1:36:29,000000001007,RECOUNT - Cage,3,2022-12-23 01:36:29,COUNT,,Cage,Cage
509,12/23/2022 1:36:29,000000001014,RECOUNT - Cage,13,2022-12-23 01:36:29,COUNT,,Cage,Cage
510,12/23/2022 1:36:29,000000001021,RECOUNT - Cage,6,2022-12-23 01:36:29,COUNT,,Cage,Cage
511,12/23/2022 1:36:29,000000001038,RECOUNT - Cage,0,2022-12-23 01:36:29,COUNT,,Cage,Cage
512,12/23/2022 1:36:29,000000001045,RECOUNT - Cage,9,2022-12-23 01:36:29,COUNT,,Cage,Cage
513,12/23/2022 1:36:29,000000001052,RECOUNT - Cage,25,2022-12-23 01:36:29,COUNT,,Cage,Cage
514,12/23/2022 1:36:29,000000001069,RECOUNT - Cage,200,2022-12-23 01:36:29,COUNT,,Cage,Cage
515,12/23/2022 1:36:29,000000001083,RECOUNT - Cage,24,2022-12-23 01:36:29,COUNT,,Cage,Cage
516,12/23/2022 1:36:29,000000001090,RECOUNT - Cage,28,2022-12-23 01:36:29,COUNT,,Cage,Cage
517,12/23/2022 1:36:29,000000001106,RECOUNT - Cage,5,2022-12-23 01:36:29,COUNT,,Cage,Cage
518,12/23/2022 1:36:29,000000001113,RECOUNT - Cage,150,2022-12-23 01:36:29,COUNT,,Cage,Cage
519,12/23/2022 1:36:29,000000001120,RECOUNT - Cage,48,2022-12-23 01:36:29,COUNT,,Cage,Cage
520,12/23/2022 1:36:29,000000001137,RECOUNT - Cage,41,2022-12-23 01:36:29,COUNT,,Cage,Cage
521,12/23/2022 1:36:29,000000001144,RECOUNT - Cage,150,2022-12-23 01:36:29,COUNT,,Cage,Cage
522,12/23/2022 1:36:29,000000001151,RECOUNT - Cage,5,2022-12-23 01:36:29,COUNT,,Cage,Cage
523,12/23/2022 1:36:29,000000001168,RECOUNT - Cage,3,2022-12-23 01:36:29,COUNT,,Cage,Cage
524,12/23/2022 1:36:29,000000001175,RECOUNT - Cage,6,2022-12-23 01:36:29,COUNT,,Cage,Cage
525,12/23/2022 1:36:29,000000000000,RECOUNT - Shelf,3,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
526,12/23/2022 1:36:29,000000000017,RECOUNT - Shelf,34,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
527,12/23/2022 1:36:29,000000000024,RECOUNT - Shelf,185,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
528,12/23/2022 1:36:29,000000000031,RECOUNT - Shelf,3,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
529,12/23/2022 1:36:29,000000000048,RECOUNT - Shelf,0,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
530,12/23/2022 1:36:29,000000000055,RECOUNT - Shelf,32,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
531,12/23/2022 1:36:29,000000000062,RECOUNT - Shelf,22,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
532,12/23/2022 1:36:29,000000000079,RECOUNT - Shelf,0,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
533,12/23/2022 1:36:29,000000000086,RECOUNT - Shelf,2,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
534,12/23/2022 1:36:29,000000000093,RECOUNT - Shelf,3,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
535,12/23/2022 1:36:29,000000000109,RECOUNT - Shelf,2,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
536,12/23/2022 1:36:29,000000000116,RECOUNT - Shelf,5,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
537,12/23/2022 1:36:29,000000000123,RECOUNT - Shelf,1,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
538,12/23/2022 1:36:29,000000000130,RECOUNT - Shelf,-1,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
539,12/23/2022 1:36:29,000000000147,RECOUNT - Shelf,3,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
540,12/23/2022 1:36:29,000000000154,RECOUNT - Shelf,4,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
541,12/23/2022 1:36:29,000000000161,RECOUNT - Shelf,2,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
542,12/23/2022 1:36:29,000000000178,RECOUNT - Shelf,3,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
543,12/23/2022 1:36:29,000000000185,RECOUNT - Shelf,4,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
544,12/23/2022 1:36:29,000000000192,RECOUNT - Shelf,5,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
545,12/23/2022 1:36:29,000000000208,RECOUNT - Shelf,2,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
546,12/23/2022 1:36:29,000000000215,RECOUNT - Shelf,2,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
547,12/23/2022 1:36:29,000000000222,RECOUNT - Shelf,0,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
548,12/23/2022 1:36:29,000000000239,RECOUNT - Shelf,3,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
549,12/23/2022 1:36:29,000000000246,RECOUNT - Shelf,5,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
550,12/23/2022 1:36:29,000000000253,RECOUNT - Shelf,3,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
551,12/23/2022 1:36:29,000000000260,RECOUNT - Shelf,5,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
552,12/23/2022 1:36:29,000000000277,RECOUNT - Shelf,1,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
553,12/23/2022 1:36:29,000000000284,RECOUNT - Shelf,4,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
554,12/23/2022 1:36:29,000000000291,RECOUNT - Shelf,4,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
555,12/23/2022 1:36:29,000000000307,RECOUNT - Shelf,2,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
556,12/23/2022 1:36:29,000000000314,RECOUNT - Shelf,4,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
557,12/23/2022 1:36:29,000000000321,RECOUNT - Shelf,10,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
558,12/23/2022 1:36:29,000000000338,RECOUNT - Shelf,7,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
559,12/23/2022 1:36:29,000000000345,RECOUNT - Shelf,8,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
560,12/23/2022 1:36:29,000000000352,RECOUNT - Shelf,0,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
561,12/23/2022 1:36:29,000000000369,RECOUNT - Shelf,14,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
562,12/23/2022 1:36:29,000000000376,RECOUNT - Shelf,15,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
563,12/23/2022 1:36:29,000000000383,RECOUNT - Shelf,3,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
564,12/23/2022 1:36:29,000000000390,RECOUNT - Shelf,3,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
565,12/23/2022 1:36:29,000000000406,RECOUNT - Shelf,1,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
566,12/23/2022 1:36:29,000000000413,RECOUNT - Shelf,5,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
567,12/23/2022 1:36:29,000000000420,RECOUNT - Shelf,5,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
568,12/23/2022 1:36:29,000000000437,RECOUNT - Shelf,0,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
569,12/23/2022 1:36:29,000000000444,RECOUNT - Shelf,1,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
570,12/23/2022 1:36:29,000000000451,RECOUNT - Shelf,6,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
571,12/23/2022 1:36:29,000000000468,RECOUNT - Shelf,9,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
572,12/23/2022 1:36:29,000000000475,RECOUNT - Shelf,1,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
573,12/23/2022 1:36:29,000000000482,RECOUNT - Shelf,3,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
574,12/23/2022 1:36:29,000000000499,RECOUNT - Shelf,1,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
575,12/23/2022 1:36:29,000000000505,RECOUNT - Shelf,3,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
576,12/23/2022 1:36:29,000000000512,RECOUNT - Shelf,4,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
577,12/23/2022 1:36:29,000000000529,RECOUNT - Shelf,24,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
578,12/23/2022 1:36:29,000000000536,RECOUNT - Shelf,3,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
579,12/23/2022 1:36:29,000000000543,RECOUNT - Shelf,9,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
580,12/23/2022 1:36:29,000000000550,RECOUNT - Shelf,18,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
581,12/23/2022 1:36:29,000000000567,RECOUNT - Shelf,23,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
582,12/23/2022 1:36:29,000000000574,RECOUNT - Shelf,4,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
583,12/23/2022 1:36:29,000000000581,RECOUNT - Shelf,18,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
584,12/23/2022 1:36:29,000000000598,RECOUNT - Shelf,0,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
585,12/23/2022 1:36:29,000000000604,RECOUNT - Shelf,1,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
586,12/23/2022 1:36:29,000000000611,RECOUNT - Shelf,0,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
587,12/23/2022 1:36:29,000000000628,RECOUNT - Shelf,2,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
588,12/23/2022 1:36:29,000000000635,RECOUNT - Shelf,2,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
589,12/23/2022 1:36:29,000000000642,RECOUNT - Shelf,59,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
590,12/23/2022 1:36:29,000000000666,RECOUNT - Shelf,0,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
591,12/23/2022 1:36:29,000000000673,RECOUNT - Shelf,0,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
592,12/23/2022 1:36:29,000000000680,RECOUNT - Shelf,0,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
593,12/23/2022 1:36:29,000000000697,RECOUNT - Shelf,0,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
594,12/23/2022 1:36:29,000000000703,RECOUNT - Shelf,0,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
595,12/23/2022 1:36:29,000000000710,RECOUNT - Shelf,0,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
596,12/23/2022 1:36:29,000000000727,RECOUNT - Shelf,0,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
597,12/23/2022 1:36:29,000000000734,RECOUNT - Shelf,0,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
598,12/23/2022 1:36:29,000000000741,RECOUNT - Shelf,2,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
599,12/23/2022 1:36:29,000000000758,RECOUNT - Shelf,4,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
600,12/23/2022 1:36:29,000000000765,RECOUNT - Shelf,1,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
601,12/23/2022 1:36:29,000000000772,RECOUNT - Shelf,2,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
602,12/23/2022 1:36:29,000000000789,RECOUNT - Shelf,2,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
603,12/23/2022 1:36:29,000000000796,RECOUNT - Shelf,0,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
604,12/23/2022 1:36:29,000000000802,RECOUNT - Shelf,0,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
605,12/23/2022 1:36:29,000000000819,RECOUNT - Shelf,0,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
606,12/23/2022 1:36:29,000000000826,RECOUNT - Shelf,0,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
607,12/23/2022 1:36:29,000000000833,RECOUNT - Shelf,0,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
608,12/23/2022 1:36:29,000000000840,RECOUNT - Shelf,16,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
609,12/23/2022 1:36:29,000000000857,RECOUNT - Shelf,0,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
610,12/23/2022 1:36:29,000000000864,RECOUNT - Shelf,0,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
611,12/23/2022 1:36:29,000000000871,RECOUNT - Shelf,0,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
612,12/23/2022 1:36:29,000000000888,RECOUNT - Shelf,0,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
613,12/23/2022 1:36:29,000000000895,RECOUNT - Shelf,0,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
614,12/23/2022 1:36:29,000000000901,RECOUNT - Shelf,0,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
615,12/23/2022 1:36:29,000000000918,RECOUNT - Shelf,0,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
616,12/23/2022 1:36:29,000000000925,RECOUNT - Shelf,0,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
617,12/23/2022 1:36:29,000000000932,RECOUNT - Shelf,0,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
618,12/23/2022 1:36:29,000000000949,RECOUNT - Shelf,0,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
619,12/23/2022 1:36:29,000000000956,RECOUNT - Shelf,0,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
620,12/23/2022 1:36:29,000000000963,RECOUNT - Shelf,2,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
621,12/23/2022 1:36:29,000000000970,RECOUNT - Shelf,2,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
622,12/23/2022 1:36:29,000000000987,RECOUNT - Shelf,0,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
623,12/23/2022 1:36:29,000000000994,RECOUNT - Shelf,0,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
624,12/23/2022 1:36:29,000000001007,RECOUNT - Shelf,-1,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
625,12/23/2022 1:36:29,000000001014,RECOUNT - Shelf,1,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
626,12/23/2022 1:36:29,000000001021,RECOUNT - Shelf,2,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
627,12/23/2022 1:36:29,000000001038,RECOUNT - Shelf,-1,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
628,12/23/2022 1:36:29,000000001045,RECOUNT - Shelf,6,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
629,12/23/2022 1:36:29,000000001052,RECOUNT - Shelf,0,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
630,12/23/2022 1:36:29,000000001069,RECOUNT - Shelf,14,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
631,12/23/2022 1:36:29,000000001083,RECOUNT - Shelf,4,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
632,12/23/2022 1:36:29,000000001090,RECOUNT - Shelf,4,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
633,12/23/2022 1:36:29,000000001106,RECOUNT - Shelf,0,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
634,12/23/2022 1:36:29,000000001113,RECOUNT - Shelf,85,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
635,12/23/2022 1:36:29,000000001120,RECOUNT - Shelf,3,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
636,12/23/2022 1:36:29,000000001137,RECOUNT - Shelf,5,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
637,12/23/2022 1:36:29,000000001144,RECOUNT - Shelf,179,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
638,12/23/2022 1:36:29,000000001151,RECOUNT - Shelf,0,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
639,12/23/2022 1:36:29,000000001168,RECOUNT - Shelf,1,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
640,12/23/2022 1:36:29,000000001175,RECOUNT - Shelf,0,2022-12-23 01:36:29,COUNT,,Shelf,Shelf
645,12/23/2022 9:37:33,000000000581,Shelf -> Other,15,2022-12-23 09:37:33,TAKEOUT,Shelf,,Shelf
646,12/23/2022 9:38:48,000000000581,Shelf -> Other,10,2022-12-23 09:38:48,TAKEOUT,Shelf,,Shelf
647,12/23/2022 9:40:24,000000000581,Shelf -> Other,15,2022-12-23 09:40:24,TAKEOUT,Shelf,,Shelf
648,12/23/2022 9:41:52,000000000581,Shelf -> Other,10,2022-12-23 09:41:52,TAKEOUT,Shelf,,Shelf
649,12/23/2022 11:1:59,000000001007,Delivery -> Cage,3,2022-12-23 11:01:59,RESTOCK,,Cage,Cage
650,12/23/2022 11:8:29,000000000000,Cage -> Shelf,2,2022-12-23 11:08:29,TRANSFER,Cage,Shelf,Shelf
651,12/23/2022 11:8:37,000000000741,Cage -> Shelf,3,2022-12-23 11:08:37,TRANSFER,Cage,Shelf,Shelf
652,12/23/2022 12:16:22,000000000062,Shelf -> Other,1,2022-12-23 12:16:22,TAKEOUT,Shelf,,Shelf
653,12/23/2022 12:23:38,000000000376,Shelf -> Other,1,2022-12-23 12:23:38,TAKEOUT,Shelf,,Shelf
654,12/23/2022 12:23:42,000000000338,Shelf -> Other,1,2022-12-23 12:23:42,TAKEOUT,Shelf,,Shelf
655,12/23/2022 12:37:51,000000000918,Cage -> Other,1,2022-12-23 12:37:51,TAKEOUT,Cage,,Cage
656,12/23/2022 12:37:59,000000000864,Cage -> Other,1,2022-12-23 12:37:59,TAKEOUT,Cage,,Cage
657,12/23/2022 19:12:15,000000000550,Shelf -> Other,1,2022-12-23 19:12:15,TAKEOUT,Shelf,,Shelf
658,12/23/2022 19:16:19,000000000000,Shelf -> Other,1,2022-12-23 19:16:19,TAKEOUT,Shelf,,Shelf
659,12/23/2022 19:16:31,000000000109,Shelf -> Other,1,2022-12-23 19:16:31,TAKEOUT,Shelf,,Shelf
660,12/23/2022 19:16:42,000000001120,Shelf -> Other,2,2022-12-23 19:16:42,TAKEOUT,Shelf,,Shelf
661,12/23/2022 19:16:53,000000000789,Shelf -> Other,1,2022-12-23 19:16:53,TAKEOUT,Shelf,,Shelf
662,12/23/2022 19:17:0,000000000840,Shelf -> Other,4,2022-12-23 19:17:00,TAKEOUT,Shelf,,Shelf
663,12/23/2022 19:17:13,000000000017,Shelf -> Other,2,2022-12-23 19:17:13,TAKEOUT,Shelf,,Shelf
664,12/24/2022 9:5:25,000000000369,Shelf -> Other,1,2022-12-24 09:05:25,TAKEOUT,Shelf,,Shelf
665,12/24/2022 22:31:11,000000000338,Shelf -> Other,1,2022-12-24 22:31:11,TAKEOUT,Shelf,,Shelf
666,12/25/2022 3:34:56,000000000567,Shelf -> Other,1,2022-12-25 03:34:56,TAKEOUT,Shelf,,Shelf
667,12/25/2022 5:24:41,000000000635,Shelf -> Other,1,2022-12-25 05:24:41,TAKEOUT,Shelf,,Shelf
668,12/25/2022 5:24:51,000000000642,Shelf -> Other,4,2022-12-25 05:24:51,TAKEOUT,Shelf,,Shelf
669,12/25/2022 5:25:1,000000000628,Shelf -> Other,2,2022-12-25 05:25:01,TAKEOUT,Shelf,,Shelf
670,12/25/2022 5:32:30,000000000567,Shelf -> Other,1,2022-12-25 05:32:30,TAKEOUT,Shelf,,Shelf
671,12/25/2022 7:25:13,000000000338,Cage -> Shelf,5,2022-12-25 07:25:13,TRANSFER,Cage,Shelf,Shelf
672,12/25/2022 7:31:33,000000000789,Cage -> Shelf,1,2022-12-25 07:31:33,TRANSFER,Cage,Shelf,Shelf
673,12/25/2022 7:34:6,000000001120,Cage -> Shelf,9,2022-12-25 07:34:06,TRANSFER,Cage,Shelf,Shelf
674,12/25/2022 7:41:29,000000000567,Cage -> Shelf,2,2022-12-25 07:41:29,TRANSFER,Cage,Shelf,Shelf
675,12/25/2022 7:46:44,000000000581,Cage -> Shelf,60,2022-12-25 07:46:44,TRANSFER,Cage,Shelf,Shelf
676,12/26/2022 9:34:31,000000000369,Shelf -> Other,2,2022-12-26 09:34:31,TAKEOUT,Shelf,,Shelf
677,12/26/2022 9:34:36,000000000338,Shelf -> Other,1,2022-12-26 09:34:36,TAKEOUT,Shelf,,Shelf
678,12/26/2022 9:34:48,000000000369,Shelf -> Other,2,2022-12-26 09:34:48,TAKEOUT,Shelf,,Shelf
679,12/26/2022 13:2:41,000000000581,Shelf -> Other,1,2022-12-26 13:02:41,TAKEOUT,Shelf,,Shelf
